record_index,accepted,force_error_eV_A,spread_eV_A,accepted_violation,updated_after_record,qhat,qhat_state,bound_eV_A,bound_eV_A_state
97,1,0.04335460091229515,0.0056077012846776405,0,0,35.91449325334159,0,0.23731224320865169,0
98,1,0.04574787257622858,0.005393211529225764,0,0,35.91449325334159,0,0.22960895233356438,0
99,1,0.045293810836112385,0.004923159596646262,0,0,35.91449325334159,0,0.21272727537221767,0
100,1,0.04373312731170334,0.004303796162406109,0,0,35.91449325334159,0,0.1904831514918332,0
101,1,0.04347767838824237,0.0037195484379735355,0,0,35.91449325334159,0,0.1695001905344194,0
102,1,0.046053711391339916,0.003627279443982224,0,0,35.91449325334159,0,0.16618639637222582,0
103,1,0.050386732852866906,0.004539972880141175,0,0,35.91449325334159,0,0.19896531862752562,0
104,1,0.05367774787453002,0.005188791875569143,0,0,35.91449325334159,0,0.22226732406146324,0
105,1,0.053884392384709046,0.005441755621401745,0,0,35.91449325334159,0,0.23135238880450823,0
106,1,0.05034741457591884,0.005234968624835127,0,0,35.91449325334159,0,0.22392573861143766,0
107,1,0.04323916542425552,0.0045825324983831805,0,0,35.91449325334159,0,0.2004938257497429,0
108,1,0.03383346710555442,0.0035845139783802263,0,0,35.91449325334159,0,0.16465049634638684,0
109,1,0.02572901180428584,0.0033954050897758987,0,0,35.91449325334159,0,0.15785874644245979,0
110,1,0.0207294945693973,0.0036791102897229372,0,0,35.91449325334159,0,0.16804787493189563,0
111,1,0.01958615023143724,0.004308267672231748,0,0,35.91449325334159,0,0.19064374350129837,0
112,1,0.019727263392728497,0.004985344619845324,0,0,35.91449325334159,0,0.21496061896835927,0
113,1,0.01843612391204386,0.005493659244124221,0,0,35.91449325334159,0,0.2332164811125986,0
114,1,0.016458894131368036,0.005739643528694756,0,0,35.91449325334159,0,0.24205088204123512,0
115,1,0.01886659297273052,0.0056901415887404315,0,0,35.91449325334159,0,0.2402730449527182,0
116,1,0.02145547748330421,0.005364297920895119,0,0,35.91449325334159,0,0.22857053474224368,0
117,1,0.02918249867187005,0.004838761110849384,0,0,35.91449325334159,0,0.20969614652347346,0
118,1,0.03736413532121789,0.0042644059604596265,0,0,35.91449325334159,0,0.1890684723497785,0
119,1,0.042300821784661116,0.0038727244090879034,0,0,35.91449325334159,0,0.1750014279155804,0
120,1,0.043416669967518084,0.003881551698640468,0,0,35.91449325334159,0,0.17531845554666126,0
121,1,0.04147581131704194,0.004241076588373946,0,0,35.91449325334159,0,0.18823060977340264,0
122,1,0.03919680302701491,0.004700853800109908,0,0,35.91449325334159,0,0.20474327534233405,0
123,1,0.03829430311003096,0.004991988770092884,0,0,35.91449325334159,0,0.21519924025759946,0
124,1,0.039623496292438797,0.004987820960656204,0,0,35.91449325334159,0,0.2150495554937046,0
125,1,0.04287990608834707,0.004718411235500957,0,0,35.91449325334159,0,0.20537384173723186,0
126,1,0.047394048462429283,0.004358463763128307,0,0,35.91449325334159,0,0.19244651066914698,0
127,1,0.0513747664240341,0.004308265549784473,0,0,35.91449325334159,0,0.19064366727468002,0
128,1,0.05041323709518211,0.0045294458412751554,0,0,35.91449325334159,0,0.1985872453611943,0
129,1,0.044857217596002606,0.005254764653862311,0,0,35.91449325334159,0,0.22463670296237742,0
130,1,0.039260390562996114,0.005786758849764406,0,0,35.91449325334159,0,0.24374300492192008,0
131,0,0.033084462457021895,0.0060143897824136055,0,0,35.91449325334159,0,0.2519182545168016,0
132,1,0.02751430816789221,0.0058810640043193505,0,0,33.95477197142404,0,0.23364495918743752,0
133,1,0.023757582872775497,0.0054419728932572934,0,0,33.95477197142404,0,0.21873572063664615,0
134,1,0.021279696903831333,0.005005132283706772,0,0,33.95477197142404,0,0.20390289735150033,0
135,1,0.018319085163396587,0.00436583833892785,0,0,33.95477197142404,0,0.18219581723381986,0
136,1,0.013230133071795255,0.0037607549379421756,0,0,33.95477197142404,0,0.16165034832965758,0
137,1,0.007508690553768188,0.0033933271799822685,0,0,33.95477197142404,0,0.14917442259215732,0
138,1,0.008976571992018,0.003180600881451412,0,0,33.95477197142404,0,0.141951349633217,0
139,1,0.02276065229473449,0.0035291293932845904,0,0,33.95477197142404,0,0.15378555577805236,0
140,1,0.03367783416121372,0.004385093223038881,0,0,33.95477197142404,0,0.18284961243314612,0
141,1,0.03934526673022436,0.004852757655731794,0,0,33.95477197142404,0,0.19872905160437937,0
142,1,0.04053723093666331,0.004866154844411976,0,0,33.95477197142404,0,0.1991839500910731,0
143,1,0.0424995147545262,0.004458814852505875,0,0,33.95477197142404,0,0.18535281355105973,0
144,1,0.04280681800752326,0.003743274844529067,0,0,33.95477197142404,0,0.16105681574377628,0
145,1,0.044340395069675534,0.0036449957222365083,0,0,33.95477197142404,0,0.15771977055678074,0
146,1,0.04772236944740281,0.004107575701963208,0,0,33.95477197142404,0,0.17342656828694678,0
147,1,0.05342711961508821,0.004829278239121222,0,0,33.95477197142404,0,0.19793181336734533,0
148,1,0.05879455920355565,0.005459596786593876,0,0,33.95477197142404,0,0.2193341359161385,0
149,1,0.061681238427450276,0.005856772204267055,0,0,33.95477197142404,0,0.2328201366558864,0
150,1,0.060924209754980245,0.005950526326125164,0,0,33.95477197142404,0,0.2360035364849596,0
151,1,0.056232821565811,0.005723657924844284,0,0,33.95477197142404,0,0.2283002716519458,0
152,1,0.047998935368272606,0.005206992644017176,0,0,33.95477197142404,0,0.21075701985590958,0
153,1,0.03745016497393284,0.004487076808426913,0,0,33.95477197142404,0,0.186312441819825,0
154,1,0.026698503998149353,0.003746365479074434,0,0,33.95477197142404,0,0.1611617575350112,0
155,1,0.018127967399838782,0.0033446830943071014,0,0,33.95477197142404,0,0.14752272375529862,0
156,1,0.014612030042068305,0.0031387620566171053,0,0,33.95477197142404,0,0.1405307218764158,0
157,1,0.021022267444005035,0.0034077755536938465,0,0,33.95477197142404,0,0.1496650138268919,0
158,1,0.023663747274583962,0.0037392474885013594,0,0,33.95477197142404,0,0.16092006778820772,0
159,1,0.020936661268940285,0.0038782934593904216,0,0,33.95477197142404,0,0.16564134202329112,0
160,1,0.021600680424760065,0.0037803968921670157,0,0,33.95477197142404,0,0.16231728640643517,0
161,1,0.02780577579711308,0.0035783440710808164,0,0,33.95477197142404,0,0.15545662894027032,0
162,1,0.03469202749020812,0.003534103110272038,0,0,33.95477197142404,0,0.15395443720421154,0
163,1,0.04041911470262116,0.0038175045771174625,0,0,33.95477197142404,0,0.16357726938731504,0
164,1,0.043916439187904284,0.004389804365176442,0,0,33.95477197142404,0,0.18300957819015198,0
165,1,0.0450147460271503,0.005274229893457874,0,0,33.95477197142404,0,0.21304004532865423,0
166,1,0.04465782283009999,0.006197317136793078,0,0,33.95477197142404,0,0.2443832621858315,0
167,0,0.04404349972751139,0.006793000415866075,0,0,33.95477197142404,0,0.26460955209394527,0
168,0,0.04400601756590302,0.0070032685250210535,0,0,32.189190333390044,0,0.2576187338411325,0
169,1,0.04482625701110502,0.006814683200182039,0,0,30.91302875293504,0,0.2415755264623058,0
170,1,0.04625800850819465,0.0062571941975013284,0,0,30.91302875293504,0,0.2243418528929919,0
171,1,0.04862882390799578,0.005409341722180398,0,0,30.91302875293504,0,0.19813216494514882,0
172,1,0.051357381872483274,0.004457530376777582,0,0,30.91302875293504,0,0.1687087934573418,0
173,1,0.04918010928574875,0.004201641708807122,0,0,30.91302875293504,0,0.16079849970682072,0
174,1,0.04292147265592461,0.004123479232945707,0,0,30.91302875293504,0,0.1583822608431162,0
175,1,0.03804261708669864,0.004384251262485509,0,0,30.91302875293504,0,0.16644351409024133,0
176,1,0.03396175873911795,0.0045297083490279146,0,0,30.91302875293504,0,0.17094003318884488,0
177,1,0.030700218378293474,0.004402395242887671,0,0,30.91302875293504,0,0.16700439947810605,0
178,1,0.027481445808920573,0.003997443512851878,0,0,30.91302875293504,0,0.1544861150039588,0
179,1,0.02294812268937518,0.0034796878134177333,0,0,30.91302875293504,0,0.1384807181803551,0
180,1,0.01635139967781156,0.003230980210090224,0,0,30.91302875293504,0,0.13079241288761823,0
181,1,0.007418815779178128,0.0033684913435488395,0,0,30.91302875293504,0,0.1350432985100731,0
182,1,0.008272660956989359,0.003971161479423485,0,0,30.91302875293504,0,0.1536736577489013,0
183,1,0.020663715665039772,0.004676849109084781,0,0,30.91302875293504,0,0.17548859973521153,0
184,1,0.03282144771080025,0.005254393041082547,0,0,30.91302875293504,0,0.1933422319111416,0
185,1,0.04179966567093837,0.0055810680240391064,0,0,30.91302875293504,0,0.2034407450521423,0
186,1,0.04701627728688769,0.0056074675489291865,0,0,30.91302875293504,0,0.20425683432413316,0
187,1,0.048699938461865586,0.005338681975828412,0,0,30.91302875293504,0,0.19594785817449478,0
188,1,0.04857967312386435,0.004911203096083419,0,0,30.91302875293504,0,0.18273319127366539,0
189,1,0.04911249636175786,0.004558610289161602,0,0,30.91302875293504,0,0.17183347969521318,0
190,1,0.049259235054657576,0.004139513617768152,0,0,30.91302875293504,0,0.15887793224216806,0
191,1,0.05005127359023558,0.003758804756959074,0,0,30.91302875293504,0,0.1471090682814799,0
192,1,0.05442315002782647,0.004562712536689015,0,0,30.91302875293504,0,0.17196029259097975,0
193,1,0.05764826326703201,0.005251505810245462,0,0,30.91302875293504,0,0.19325297886125845,0
194,1,0.057791668480814996,0.005554780347251839,0,0,30.91302875293504,0,0.20262811334376962,0
195,1,0.05428089959997212,0.005414965334473526,0,0,30.91302875293504,0,0.19830600783366167,0
196,1,0.047258888965129225,0.004847920257141343,0,0,30.91302875293504,0,0.18077692705388163,0
197,1,0.03801718163167362,0.003946764440059455,0,0,30.91302875293504,0,0.15291947136955455,0
198,1,0.029501822488147027,0.0033129575446324898,0,0,30.91302875293504,0,0.13332658058741226,0
199,1,0.024578388852147404,0.0037442294546837875,0,0,30.91302875293504,0,0.14665850154316126,0
200,1,0.023120950060779927,0.004382216945831057,0,0,30.91302875293504,0,0.16638062720100968,0
201,1,0.022579613127523,0.00499143400614773,0,0,30.91302875293504,0,0.18521337170335755,0
202,1,0.020528808388064024,0.005416887550139897,0,0,30.91302875293504,0,0.19836542934182552,0
203,1,0.015740920449870476,0.005578871032081102,0,0,30.91302875293504,0,0.20337282937657453,0
204,1,0.01530098195854363,0.00545476686765318,0,0,30.91302875293504,0,0.19953639377325522,0
205,1,0.017743195396954247,0.005073816450447376,0,0,30.91302875293504,0,0.18776006257272956,0
206,1,0.021780749649802096,0.004626715623090954,0,0,30.91302875293504,0,0.17393882184119946,0
207,1,0.03287198584890381,0.004346878731566,0,0,30.91302875293504,0,0.1652882159673566,0
208,1,0.04114014559606195,0.004082173373040914,0,0,30.91302875293504,0,0.15710537160821464,0
209,1,0.04339069630640225,0.003945778247592363,0,0,30.91302875293504,0,0.1528889851734634,0
210,1,0.041358293170509916,0.0041577552232780245,0,0,30.91302875293504,0,0.15944183551779448,0
211,1,0.039649905571504794,0.004596408386675163,0,0,30.91302875293504,0,0.1730019333704561,0
212,1,0.03799083291426956,0.004843906958581857,0,0,30.91302875293504,0,0.1806528638401181,0
213,1,0.03809555340493544,0.004812320668773254,0,0,30.91302875293504,0,0.17967643595506622,0
214,1,0.04056447480355444,0.00455866939590359,0,0,30.91302875293504,0,0.17183530686362772,0
215,1,0.044796520465952235,0.004278993772998123,0,0,30.91302875293504,0,0.16318968629125602,0
216,1,0.048803766379030465,0.004158247824890851,0,0,30.91302875293504,0,0.15945706332561552,0
217,1,0.050308481852246414,0.004347194112365693,0,0,30.91302875293504,0,0.16529796534308563,0
218,1,0.04771669054371671,0.004793291346178985,0,0,30.91302875293504,0,0.17908818195856072,0
219,1,0.0412962480365242,0.005376250542023232,0,0,30.91302875293504,0,0.19710921634148182,0
220,1,0.032789255042726756,0.005683610797010136,0,0,30.91302875293504,0,0.20661065274140142,0
221,1,0.02486012577436152,0.0056531900946106455,0,0,30.91302875293504,0,0.2056702566934415,0
